CustomerID,Age,Gender,Tenure,Usage Frequency,Support Calls,Payment Delay,Subscription Type,Contract Length,Total Spend,Last Interaction,Churn
18593,28,Male,30,14,3,22,Basic,Quarterly,740,8,1
18594,52,Male,56,7,10,21,Premium,Annual,411,8,1
18595,40,Female,31,12,6,17,Premium,Quarterly,850,26,1
18596,49,Female,24,29,1,21,Premium,Monthly,264,30,1
18597,52,Male,58,25,0,23,Basic,Quarterly,646,29,1
18598,57,Female,35,7,3,17,Basic,Monthly,820,25,1
18599,60,Male,11,26,5,9,Premium,Monthly,307,13,1
18600,38,Female,38,14,1,4,Basic,Annual,495,28,1
18601,60,Male,57,5,3,6,Standard,Monthly,146,15,1
18602,19,Male,58,28,1,6,Standard,Monthly,685,4,1
18603,38,Female,14,10,10,30,Basic,Monthly,481,14,1
18604,36,Female,21,12,6,3,Standard,Annual,140,26,1
18605,44,Female,11,11,9,27,Premium,Monthly,577,9,1
18606,31,Male,55,2,7,4,Standard,Quarterly,633,12,1
18607,42,Female,54,2,0,30,Premium,Annual,966,9,1
18608,53,Male,3,19,7,13,Basic,Annual,662,25,1
18609,52,Male,20,4,5,19,Basic,Quarterly,225,14,1
18610,35,Female,19,27,9,22,Basic,Annual,905,1,1
18611,44,Female,12,25,9,7,Premium,Annual,755,6,1
18612,23,Male,57,30,10,8,Premium,Annual,366,29,1
18613,38,Male,27,14,7,28,Basic,Quarterly,414,23,1
18614,28,Female,23,16,7,14,Premium,Quarterly,642,9,1
18615,53,Male,20,27,5,26,Standard,Monthly,558,9,1
18616,40,Female,27,8,3,19,Premium,Quarterly,189,23,1
18617,47,Male,52,16,10,28,Premium,Monthly,666,7,1
18618,25,Female,56,30,4,0,Basic,Annual,361,29,1
18619,63,Male,9,7,8,10,Standard,Monthly,155,30,1
18620,30,Female,11,24,1,17,Premium,Annual,284,26,1
18621,49,Female,58,28,10,18,Premium,Annual,627,3,1
18622,54,Male,12,17,5,13,Premium,Quarterly,350,2,1
18623,58,Female,33,6,4,12,Basic,Monthly,710,11,1
18624,60,Female,11,28,0,8,Premium,Quarterly,830,19,1
18625,26,Female,40,5,4,11,Premium,Monthly,264,23,1
18626,59,Female,36,21,5,29,Premium,Quarterly,280,17,1
18627,48,Male,1,16,1,25,Standard,Monthly,587,10,1
18628,30,Female,48,21,3,9,Premium,Annual,124,28,1
18629,53,Female,45,3,10,15,Standard,Annual,217,9,1
18630,61,Male,50,22,4,6,Standard,Monthly,438,2,1
18631,32,Female,4,7,2,18,Basic,Annual,264,4,1
18632,19,Male,5,16,3,24,Standard,Annual,701,16,1
18633,39,Male,15,25,8,7,Premium,Monthly,926,14,1
18634,33,Female,19,25,5,17,Premium,Annual,850,25,1
18635,65,Male,10,14,6,10,Premium,Monthly,134,25,1
18636,61,Male,53,13,0,8,Basic,Monthly,224,26,1
18637,64,Male,47,11,5,7,Premium,Annual,283,19,1
18638,33,Male,12,8,4,20,Standard,Monthly,588,17,1
18639,37,Male,9,30,9,15,Standard,Quarterly,315,5,1
18640,61,Female,28,12,4,24,Standard,Annual,634,18,1
18641,23,Female,29,22,8,30,Basic,Quarterly,312,20,1
18642,46,Male,44,21,0,30,Standard,Quarterly,138,7,1
18643,36,Male,41,19,1,7,Standard,Quarterly,725,23,0
18644,19,Female,4,22,0,28,Basic,Annual,785,24,1
18645,63,Male,31,30,6,25,Basic,Monthly,340,29,1
18646,52,Female,2,18,0,15,Premium,Quarterly,921,18,1
18647,22,Male,47,9,1,16,Basic,Monthly,226,5,1
18648,47,Female,6,24,9,14,Standard,Annual,583,12,1
18649,30,Female,43,3,2,17,Basic,Quarterly,251,16,1
18650,21,Male,22,7,7,11,Premium,Quarterly,558,8,1
18651,42,Male,41,25,8,23,Standard,Quarterly,521,23,1
18652,22,Male,41,4,10,9,Premium,Quarterly,134,10,1
18653,65,Female,9,2,7,17,Premium,Monthly,392,26,1
18654,48,Female,54,6,9,1,Standard,Annual,161,16,1
18655,49,Female,22,23,8,11,Standard,Quarterly,993,8,1
18656,18,Male,59,9,2,22,Premium,Monthly,445,28,1
18657,59,Male,30,17,1,12,Basic,Monthly,214,8,1
18658,39,Female,51,1,1,25,Premium,Monthly,865,30,1
18659,36,Male,11,23,0,5,Premium,Quarterly,266,21,1
18660,62,Male,17,15,1,8,Premium,Annual,306,24,1
18661,22,Female,42,28,3,27,Standard,Monthly,721,8,1
18662,23,Female,6,8,7,22,Premium,Annual,938,29,1
18663,24,Female,31,9,5,10,Premium,Monthly,556,25,1
18664,51,Male,22,10,8,28,Premium,Annual,445,6,1
18665,43,Female,57,18,5,5,Basic,Quarterly,116,7,1
18666,50,Male,15,3,5,6,Basic,Quarterly,767,7,1
18667,56,Male,23,28,2,2,Premium,Quarterly,714,9,1
18668,26,Female,58,17,10,17,Basic,Quarterly,120,17,1
18669,19,Male,16,10,7,17,Premium,Monthly,903,27,1
18670,29,Female,54,9,10,12,Premium,Quarterly,630,9,1
18671,65,Female,50,15,3,25,Premium,Quarterly,930,19,1
18672,41,Female,1,18,1,9,Premium,Annual,345,10,1
18673,34,Male,24,18,7,11,Premium,Monthly,222,17,1
18674,36,Male,19,26,0,26,Basic,Annual,599,14,1
18675,23,Male,25,2,1,13,Standard,Annual,904,24,0
18676,40,Female,60,27,5,20,Basic,Annual,962,25,1
18677,34,Female,38,1,8,21,Basic,Annual,428,12,1
18678,38,Male,23,24,2,0,Basic,Annual,282,25,1
18679,64,Male,34,23,5,26,Premium,Quarterly,600,23,1
18680,31,Male,35,20,4,26,Basic,Annual,127,17,1
18681,33,Male,20,25,3,29,Premium,Quarterly,911,10,1
18682,27,Female,46,29,5,2,Premium,Annual,488,18,1
18683,18,Male,51,29,10,30,Basic,Annual,505,21,1
18684,48,Female,51,23,5,3,Basic,Quarterly,190,12,1
18685,22,Female,25,17,4,29,Basic,Annual,297,22,1
18686,60,Male,21,15,7,28,Standard,Annual,970,24,1
18687,41,Female,48,2,9,2,Premium,Monthly,919,2,1
18688,25,Male,53,6,7,0,Basic,Monthly,364,29,1
18689,53,Male,55,6,10,30,Premium,Annual,688,20,1
18690,33,Male,37,9,8,20,Standard,Quarterly,642,24,1
18691,53,Female,33,24,4,2,Standard,Quarterly,747,4,1
18692,19,Female,23,17,7,28,Premium,Quarterly,894,27,1
18693,26,Female,46,17,0,1,Premium,Quarterly,729,28,1
18694,29,Male,37,18,9,8,Premium,Annual,969,14,1
18695,24,Male,30,4,4,21,Basic,Annual,165,16,1
18696,40,Female,53,23,3,19,Standard,Quarterly,642,17,1
18697,33,Female,31,11,1,11,Standard,Annual,847,5,0
18698,59,Male,29,11,0,21,Premium,Quarterly,164,30,1
18699,54,Male,56,12,10,14,Standard,Quarterly,338,24,1
18700,49,Female,21,23,7,28,Premium,Quarterly,362,8,1
18701,24,Male,59,7,9,15,Basic,Monthly,559,30,1
18702,33,Female,23,25,7,28,Basic,Monthly,942,3,1
18703,54,Male,3,15,3,19,Basic,Monthly,771,2,1
18704,55,Female,32,17,7,0,Premium,Annual,739,24,1
18705,40,Male,59,26,9,14,Basic,Annual,773,11,1
18706,52,Male,60,29,4,20,Standard,Monthly,128,7,1
18707,27,Female,13,9,9,19,Premium,Annual,483,16,1
18708,48,Female,7,15,10,17,Premium,Annual,381,6,1
18709,61,Male,40,26,5,2,Premium,Quarterly,589,21,1
18710,23,Male,45,25,5,10,Premium,Monthly,654,18,1
18711,31,Female,45,30,6,10,Premium,Quarterly,159,22,1
18712,20,Female,41,7,5,27,Premium,Quarterly,741,4,1
18713,26,Female,47,23,7,21,Basic,Quarterly,808,12,1
18714,52,Male,40,20,3,22,Basic,Monthly,642,30,1
18715,60,Male,31,22,3,2,Basic,Quarterly,455,9,1
18716,63,Male,1,24,6,10,Standard,Monthly,808,21,1
18717,53,Female,34,24,4,3,Basic,Monthly,452,27,1
18718,40,Male,48,13,0,12,Standard,Annual,239,19,1
18719,29,Female,39,18,1,24,Standard,Quarterly,131,11,1
18720,55,Female,6,22,5,16,Standard,Annual,844,25,1
18721,42,Male,2,9,7,4,Premium,Annual,338,9,1
18722,34,Female,56,19,0,16,Standard,Monthly,377,10,1
18723,58,Male,55,10,1,4,Basic,Annual,456,16,1
18724,27,Female,15,23,10,26,Basic,Monthly,893,23,1
18725,42,Male,43,1,5,29,Premium,Annual,452,21,1
18726,35,Male,22,29,0,1,Basic,Quarterly,105,30,1
18727,23,Female,45,27,6,27,Basic,Annual,772,22,1
18728,57,Male,38,25,10,14,Basic,Monthly,135,28,1
18729,46,Female,3,5,6,25,Premium,Quarterly,679,19,1
18730,59,Female,1,30,10,20,Premium,Monthly,678,8,1
18731,54,Female,12,15,6,8,Basic,Annual,495,29,1
18732,56,Male,52,6,5,7,Premium,Quarterly,503,10,1
18733,46,Male,18,10,1,2,Premium,Annual,314,26,1
18734,24,Female,28,6,0,20,Basic,Quarterly,568,17,1
18735,30,Male,47,21,1,15,Premium,Annual,497,18,1
18736,55,Female,48,3,7,17,Basic,Monthly,337,29,1
18737,43,Female,51,14,4,3,Premium,Quarterly,460,20,1
18738,28,Male,33,19,2,15,Basic,Annual,876,22,0
18739,59,Male,26,11,2,5,Standard,Annual,284,10,1
18740,41,Female,54,6,4,19,Standard,Annual,938,29,1
18741,22,Male,52,22,10,18,Premium,Quarterly,568,27,1
18742,32,Male,15,24,10,8,Basic,Monthly,207,20,1
18743,38,Male,9,5,2,13,Premium,Monthly,434,6,1
18744,21,Male,46,22,7,22,Basic,Quarterly,528,15,1
18745,20,Female,38,16,1,19,Premium,Annual,117,17,1
18746,37,Male,44,8,2,17,Premium,Quarterly,123,22,1
18747,48,Male,3,30,4,25,Basic,Annual,663,24,1
18748,22,Female,34,13,8,2,Basic,Monthly,148,25,1
18749,26,Male,27,14,10,0,Premium,Quarterly,739,20,1
18750,47,Female,3,14,2,26,Premium,Monthly,167,3,1
18751,21,Male,33,28,7,18,Basic,Monthly,720,2,1
18752,59,Male,11,17,5,1,Standard,Monthly,674,20,1
18753,35,Male,13,25,8,11,Basic,Annual,401,9,1
18754,51,Male,46,28,1,18,Standard,Annual,917,28,1
18755,25,Male,8,16,1,0,Standard,Monthly,800,2,1
18756,31,Female,1,24,7,28,Basic,Quarterly,824,25,1
18757,35,Male,17,19,8,0,Standard,Annual,200,17,1
18758,24,Female,46,20,5,13,Premium,Annual,909,21,1
18759,32,Female,14,18,0,27,Standard,Monthly,455,5,1
18760,18,Female,18,17,10,22,Premium,Monthly,800,25,1
18761,56,Male,8,6,1,30,Basic,Quarterly,785,9,1
18762,45,Male,46,12,4,18,Basic,Annual,616,29,0
18763,23,Female,42,24,5,26,Basic,Annual,317,26,1
18764,30,Male,7,18,2,0,Standard,Quarterly,404,7,1
18765,26,Female,5,21,2,16,Standard,Monthly,274,12,1
18766,22,Male,8,28,1,9,Premium,Monthly,340,8,1
18767,54,Female,21,29,4,21,Standard,Monthly,362,1,1
18768,45,Female,50,14,5,25,Standard,Annual,757,1,1
18769,27,Male,24,1,8,18,Basic,Quarterly,705,12,1
18770,65,Male,19,29,6,7,Standard,Annual,506,30,1
18771,56,Male,28,3,4,15,Premium,Monthly,225,2,1
18772,43,Male,8,15,2,12,Basic,Monthly,855,17,1
18773,48,Female,32,29,2,18,Standard,Monthly,683,29,1
18774,24,Male,17,12,9,7,Premium,Annual,671,20,1
18775,40,Male,48,11,3,19,Basic,Annual,266,9,1
18776,52,Female,52,3,0,15,Basic,Monthly,366,19,1
18777,55,Male,46,4,10,21,Premium,Annual,190,1,1
18778,53,Male,3,13,10,15,Standard,Annual,374,2,1
18779,61,Female,14,7,6,3,Premium,Annual,839,15,1
18780,22,Male,12,12,9,14,Basic,Annual,593,22,1
18781,38,Female,43,19,10,8,Standard,Monthly,837,13,1
18782,45,Female,4,11,7,23,Standard,Quarterly,731,9,1
18783,25,Male,41,15,10,22,Basic,Annual,501,26,1
18784,52,Male,55,4,6,11,Premium,Monthly,822,6,1
18785,22,Male,24,26,4,25,Basic,Quarterly,523,10,1
18786,52,Female,8,29,4,25,Basic,Annual,872,29,1
18787,34,Female,14,23,3,5,Premium,Annual,632,1,0
18788,52,Male,52,6,8,3,Basic,Annual,851,30,1
18789,57,Female,5,11,8,24,Standard,Monthly,976,21,1
18790,57,Female,30,29,3,20,Standard,Quarterly,202,1,1
18791,34,Male,33,15,3,9,Premium,Quarterly,791,21,0
18792,24,Female,54,25,1,2,Basic,Monthly,155,9,1
18793,35,Male,56,8,5,28,Standard,Quarterly,987,9,1
18794,64,Female,36,21,4,5,Basic,Monthly,315,6,1
18795,33,Female,60,22,1,19,Premium,Annual,936,8,0
18796,53,Female,42,18,5,6,Standard,Annual,645,15,1
18797,52,Male,13,13,3,24,Basic,Monthly,268,29,1
18798,52,Female,10,13,8,29,Standard,Monthly,929,10,1
18799,41,Male,4,19,7,27,Standard,Annual,469,22,1
18800,21,Female,22,11,1,18,Basic,Monthly,214,7,1
18801,58,Male,9,8,6,20,Standard,Annual,271,10,1
18802,39,Male,41,29,1,9,Basic,Monthly,707,22,1
18803,28,Male,8,11,8,16,Standard,Monthly,846,15,1
18804,27,Male,11,4,5,21,Premium,Quarterly,370,20,1
18805,64,Female,8,12,10,14,Standard,Quarterly,583,23,1
18806,45,Male,30,26,5,16,Premium,Quarterly,369,19,1
18807,45,Male,13,16,8,27,Standard,Quarterly,816,2,1
18808,29,Male,32,4,7,3,Basic,Quarterly,874,5,1
18809,22,Male,18,5,6,14,Standard,Monthly,261,21,1
18810,60,Male,24,9,9,1,Basic,Annual,938,27,1
18811,60,Male,42,27,4,0,Premium,Monthly,627,3,1
18812,46,Female,32,10,7,15,Standard,Quarterly,893,27,1
18813,56,Female,42,28,5,3,Standard,Annual,622,7,1
18814,51,Male,20,30,6,25,Basic,Annual,887,7,1
18815,65,Female,43,24,9,9,Premium,Quarterly,860,29,1
18816,34,Male,46,22,6,25,Basic,Annual,188,1,1
18817,43,Male,11,26,8,14,Premium,Annual,454,20,1
18818,38,Female,34,1,6,2,Basic,Annual,732,28,1
18819,25,Male,7,2,5,7,Premium,Monthly,887,15,1
18820,29,Male,33,6,2,22,Basic,Quarterly,985,28,1
18821,28,Female,30,4,8,16,Standard,Monthly,410,26,1
18822,62,Female,27,14,9,29,Premium,Monthly,878,4,1
18823,64,Male,47,28,8,13,Premium,Quarterly,579,25,1
18824,55,Female,52,29,1,23,Basic,Monthly,920,23,1
18825,45,Male,23,16,7,1,Premium,Quarterly,789,6,1
18826,48,Female,27,4,10,21,Premium,Monthly,448,6,1
18827,47,Male,30,28,10,18,Premium,Annual,757,22,1
18828,63,Male,47,8,7,3,Premium,Annual,641,26,1
18829,19,Male,49,3,10,0,Premium,Annual,370,21,1
18830,25,Female,39,18,1,13,Basic,Annual,254,11,1
18831,40,Male,53,22,9,12,Basic,Monthly,802,9,1
18832,39,Female,27,26,3,8,Premium,Quarterly,511,22,1
18833,28,Female,29,29,0,25,Premium,Annual,934,8,1
18834,37,Female,51,6,4,2,Premium,Monthly,179,18,1
18835,52,Male,42,8,9,6,Premium,Quarterly,724,7,1
18836,21,Male,55,12,1,7,Premium,Annual,528,12,0
18837,28,Male,14,29,4,28,Premium,Quarterly,140,13,1
18838,41,Male,3,23,7,15,Basic,Quarterly,594,4,1
18839,35,Female,49,21,8,6,Basic,Quarterly,636,6,1
18840,38,Male,16,16,6,12,Premium,Annual,291,26,1
18841,22,Male,19,8,1,21,Basic,Monthly,636,29,1
18842,48,Male,23,11,8,22,Standard,Monthly,785,14,1
18843,32,Female,30,3,3,15,Standard,Monthly,356,5,1
18844,41,Male,41,1,8,5,Basic,Monthly,875,19,1
18845,40,Male,27,8,0,5,Premium,Annual,693,2,0
18846,50,Male,54,23,7,14,Premium,Monthly,301,12,1
18847,43,Male,55,29,0,14,Basic,Annual,223,11,1
18848,22,Female,32,15,4,10,Premium,Annual,485,5,1
18849,56,Female,31,13,1,26,Basic,Monthly,632,26,1
18850,39,Male,6,16,5,2,Premium,Monthly,291,4,1
18851,41,Female,27,18,4,22,Basic,Annual,265,30,1
18852,28,Male,48,25,10,10,Basic,Quarterly,201,13,1
18853,30,Male,18,27,4,15,Basic,Monthly,767,17,1
18854,60,Male,59,2,8,30,Standard,Annual,585,23,1
18855,51,Female,38,1,5,1,Standard,Quarterly,825,11,1
18856,34,Female,60,30,6,15,Standard,Monthly,665,22,1
18857,62,Female,60,1,9,26,Standard,Monthly,666,14,1
18858,47,Male,22,18,2,28,Premium,Annual,372,5,1
18859,18,Female,34,6,9,5,Standard,Quarterly,401,23,1
18860,28,Female,18,29,3,18,Premium,Quarterly,772,24,1
18861,57,Female,30,19,1,4,Premium,Quarterly,714,19,1
18862,18,Male,41,12,3,5,Basic,Monthly,622,23,1
18863,22,Female,40,7,2,27,Premium,Monthly,706,30,1
18864,64,Male,26,26,10,19,Basic,Monthly,318,6,1
18865,55,Male,41,20,0,27,Premium,Annual,879,26,1
18866,43,Female,22,24,3,29,Premium,Monthly,787,17,1
18867,32,Male,19,28,3,27,Standard,Monthly,671,19,1
18868,51,Male,23,3,0,6,Basic,Quarterly,495,9,1
18869,51,Female,15,24,1,19,Basic,Monthly,368,21,1
18870,47,Male,10,30,1,10,Standard,Monthly,317,1,1
18871,20,Male,3,14,5,14,Standard,Quarterly,122,25,1
18872,47,Female,25,8,7,12,Basic,Quarterly,141,3,1
18873,21,Male,3,25,6,16,Basic,Quarterly,315,12,1
18874,34,Male,31,4,6,14,Standard,Monthly,288,20,1
18875,36,Male,44,23,1,12,Basic,Quarterly,674,3,0
18876,19,Female,24,11,5,10,Basic,Annual,520,29,1
18877,39,Male,12,16,0,16,Basic,Annual,199,1,1
18878,55,Female,46,16,4,0,Basic,Monthly,102,5,1
18879,34,Male,51,17,3,15,Standard,Annual,584,10,0
18880,30,Female,32,4,8,4,Premium,Quarterly,726,10,1
18881,34,Female,55,28,2,25,Standard,Annual,209,15,1
18882,46,Female,16,3,10,12,Standard,Quarterly,563,15,1
18883,59,Female,60,12,5,26,Standard,Quarterly,324,20,1
18884,19,Female,21,10,4,15,Standard,Quarterly,952,15,1
18885,64,Female,36,2,10,16,Premium,Quarterly,720,10,1
18886,34,Male,43,2,2,15,Basic,Annual,696,9,0
18887,24,Female,25,5,4,6,Standard,Annual,352,26,1
18888,44,Female,18,29,10,26,Standard,Annual,342,21,1
18889,19,Female,27,17,3,4,Basic,Monthly,303,25,1
18890,63,Male,8,17,7,12,Premium,Quarterly,297,19,1
18891,55,Male,7,26,8,21,Basic,Quarterly,996,28,1
18892,37,Female,31,3,7,0,Standard,Quarterly,213,27,1
18893,25,Male,32,1,10,30,Standard,Quarterly,776,4,1
18894,29,Female,6,24,6,19,Basic,Quarterly,553,24,1
18895,18,Female,57,1,0,20,Premium,Monthly,249,23,1
18896,22,Female,54,13,6,6,Premium,Quarterly,626,19,1
18897,38,Male,14,9,6,28,Standard,Quarterly,268,19,1
18898,42,Male,8,1,2,22,Standard,Quarterly,416,18,1
18899,29,Male,26,5,7,29,Premium,Monthly,224,13,1
18900,39,Male,23,15,9,4,Premium,Monthly,377,16,1
18901,50,Male,33,21,3,12,Premium,Quarterly,415,15,1
18902,53,Female,23,1,0,21,Premium,Quarterly,782,29,1
18903,64,Male,12,20,9,22,Basic,Monthly,752,1,1
18904,48,Male,58,11,10,29,Basic,Monthly,856,21,1
18905,39,Female,12,28,2,8,Basic,Quarterly,658,26,1
18906,60,Male,42,7,0,14,Standard,Annual,962,29,1
18907,30,Female,60,26,7,14,Basic,Quarterly,162,4,1
18908,54,Male,25,13,4,28,Standard,Quarterly,963,28,1
18909,44,Female,16,28,2,11,Premium,Monthly,296,16,1
18910,55,Female,30,12,9,5,Premium,Quarterly,689,2,1
18911,56,Female,5,7,9,14,Standard,Quarterly,259,23,1
18912,39,Female,43,11,4,17,Basic,Quarterly,360,30,1
18913,48,Female,42,15,5,0,Basic,Monthly,130,28,1
18914,34,Female,57,15,5,29,Standard,Monthly,249,24,1
18915,18,Male,53,24,1,11,Standard,Annual,948,2,0
18916,45,Male,27,16,1,4,Premium,Monthly,600,28,1
18917,54,Male,58,24,1,12,Premium,Quarterly,328,5,1
18918,41,Male,59,30,9,28,Standard,Annual,431,12,1
18919,34,Male,17,28,9,3,Basic,Quarterly,458,18,1
18920,40,Male,45,22,7,9,Standard,Monthly,672,30,1
18921,39,Male,57,7,4,9,Standard,Quarterly,252,15,1
18922,59,Male,20,18,2,11,Standard,Quarterly,403,30,1
18923,54,Male,51,27,2,1,Premium,Monthly,141,6,1
18924,54,Female,51,24,8,4,Premium,Quarterly,955,12,1
18925,57,Female,41,1,3,21,Premium,Monthly,973,15,1
18926,56,Female,13,12,2,20,Basic,Monthly,210,8,1
18927,55,Female,21,20,7,15,Basic,Quarterly,865,30,1
18928,56,Female,53,26,2,18,Standard,Annual,456,24,1
18929,49,Female,12,27,8,21,Standard,Quarterly,320,17,1
18930,51,Male,5,8,1,19,Premium,Annual,851,23,1
18931,22,Male,57,4,8,21,Premium,Quarterly,297,16,1
18932,54,Male,36,10,9,22,Premium,Annual,218,12,1
18933,23,Female,13,10,10,14,Basic,Annual,731,23,1
18934,59,Female,35,14,1,8,Premium,Annual,179,26,1
18935,34,Male,41,25,7,18,Premium,Annual,797,19,1
18936,46,Female,4,12,9,11,Premium,Annual,906,5,1
18937,24,Female,18,29,9,19,Standard,Monthly,798,29,1
18938,20,Male,26,25,10,15,Premium,Annual,136,25,1
18939,41,Female,42,28,2,27,Standard,Monthly,417,9,1
18940,62,Male,23,15,5,13,Premium,Monthly,562,4,1
18941,20,Female,10,16,8,27,Standard,Quarterly,964,26,1
18942,51,Female,17,14,2,26,Premium,Monthly,508,3,1
18943,46,Female,3,5,9,27,Standard,Annual,532,6,1
18944,56,Male,5,25,3,2,Premium,Annual,639,28,1
18945,65,Male,57,22,7,19,Standard,Quarterly,685,4,1
18946,33,Female,60,13,4,19,Premium,Annual,782,3,1
18947,35,Male,54,4,0,9,Standard,Quarterly,654,29,0
18948,61,Male,39,10,6,18,Premium,Monthly,807,17,1
18949,44,Female,44,1,3,26,Standard,Quarterly,109,25,1
18950,46,Female,49,29,5,1,Standard,Annual,254,19,1
18951,50,Female,58,1,7,24,Basic,Annual,578,23,1
18952,45,Male,38,29,8,4,Basic,Monthly,967,21,1
18953,60,Female,17,14,8,17,Standard,Annual,984,1,1
18954,29,Male,16,23,3,15,Standard,Monthly,175,1,1
18955,22,Female,56,22,1,15,Standard,Annual,830,8,0
18956,45,Male,33,22,4,13,Premium,Monthly,801,16,1
18957,49,Male,59,6,1,17,Standard,Monthly,225,21,1
18958,32,Female,6,2,1,21,Standard,Annual,568,4,1
18959,43,Male,31,27,9,1,Premium,Monthly,635,13,1
18960,30,Female,38,26,5,15,Basic,Quarterly,516,12,1
18961,28,Male,45,14,1,26,Standard,Monthly,516,2,1
18962,30,Male,10,16,7,22,Basic,Quarterly,920,4,1
18963,18,Male,4,16,3,11,Premium,Monthly,882,15,1
18964,50,Female,24,24,5,27,Basic,Quarterly,909,17,1
18965,56,Male,59,22,10,19,Premium,Annual,523,11,1
18966,43,Male,16,28,8,5,Premium,Annual,204,11,1
18967,29,Female,53,27,4,11,Standard,Quarterly,529,16,1
18968,57,Male,47,4,2,25,Standard,Annual,700,25,1
18969,44,Male,55,25,7,26,Standard,Annual,303,18,1
18970,54,Male,37,25,10,15,Premium,Quarterly,367,24,1
18971,49,Male,55,25,3,10,Standard,Monthly,245,27,1
18972,18,Female,7,19,1,29,Premium,Annual,803,12,1
18973,59,Female,5,25,1,3,Basic,Monthly,180,19,1
18974,20,Female,6,16,3,4,Basic,Quarterly,562,16,1
18975,36,Female,41,6,9,19,Basic,Annual,661,27,1
18976,41,Female,4,24,6,24,Basic,Monthly,902,24,1
18977,37,Female,25,24,3,27,Standard,Quarterly,298,4,1
18978,51,Male,10,5,10,30,Premium,Monthly,416,12,1
18979,38,Male,49,30,3,13,Premium,Monthly,185,21,1
18980,50,Male,40,25,5,24,Basic,Annual,277,29,1
18981,23,Male,36,23,9,9,Standard,Monthly,155,4,1
18982,37,Male,43,22,0,16,Basic,Quarterly,351,24,1
18983,23,Female,53,29,0,25,Basic,Monthly,427,7,1
18984,22,Male,59,30,6,26,Basic,Quarterly,413,28,1
18985,31,Male,57,28,2,23,Premium,Annual,341,27,1
18986,62,Male,12,13,2,16,Standard,Quarterly,296,6,1
18987,38,Female,35,29,7,0,Basic,Annual,709,1,1
18988,38,Male,1,10,10,3,Standard,Monthly,349,1,1
18989,62,Male,51,13,5,10,Standard,Annual,353,1,1
18990,59,Female,46,9,8,30,Standard,Monthly,562,21,1
18991,52,Female,18,14,1,24,Basic,Monthly,791,6,1
18992,49,Female,14,29,8,26,Standard,Monthly,350,3,1
18993,50,Male,23,19,1,9,Basic,Quarterly,212,15,1
18994,60,Male,16,10,8,27,Basic,Annual,695,2,1
18995,32,Male,24,2,2,11,Standard,Annual,269,3,1
18996,24,Male,13,24,3,12,Basic,Annual,718,28,1
18997,27,Male,40,15,2,29,Basic,Quarterly,899,10,1
18998,43,Male,57,28,4,7,Premium,Monthly,856,24,1
18999,32,Male,26,16,1,15,Standard,Monthly,459,30,1
19000,22,Female,48,10,5,4,Premium,Monthly,926,10,1
19001,46,Female,22,26,9,29,Basic,Annual,659,24,1
19002,53,Male,17,18,7,8,Premium,Quarterly,857,18,1
19003,24,Male,10,3,6,6,Premium,Monthly,271,25,1
19004,49,Male,27,20,2,20,Basic,Monthly,186,4,1
19005,51,Male,54,28,10,0,Standard,Monthly,792,12,1
19006,46,Male,1,27,8,1,Basic,Annual,732,17,1
19007,36,Male,23,1,3,20,Standard,Annual,797,26,1
19008,27,Male,39,22,5,16,Premium,Quarterly,886,24,1
19009,51,Female,4,8,2,23,Standard,Annual,180,27,1
19010,24,Female,21,14,10,18,Basic,Quarterly,948,15,1
19011,55,Male,1,25,8,23,Standard,Quarterly,882,5,1
19012,38,Male,5,19,4,2,Premium,Annual,586,11,1
19013,53,Male,44,25,0,19,Basic,Quarterly,290,26,1
19014,33,Female,10,29,4,24,Premium,Monthly,926,21,1
19015,33,Male,12,15,8,3,Basic,Quarterly,791,13,1
19016,34,Male,13,18,4,13,Standard,Quarterly,702,8,1
19017,60,Female,14,17,2,8,Standard,Monthly,145,18,1
19018,32,Female,40,10,3,22,Standard,Monthly,529,17,1
19019,41,Female,49,29,1,24,Standard,Monthly,496,12,1
19020,53,Female,34,12,4,21,Standard,Annual,660,9,1
19021,61,Female,15,24,1,8,Standard,Monthly,615,5,1
19022,51,Female,32,8,8,0,Premium,Annual,772,3,1
19023,27,Female,6,1,4,0,Basic,Quarterly,194,19,1
19024,47,Male,40,24,0,22,Standard,Monthly,698,8,1
19025,51,Female,17,21,7,25,Standard,Monthly,730,21,1
19026,41,Female,13,27,9,9,Standard,Monthly,629,21,1
